0.515691 	1.02207e-18 	2.77899e-18 	-0.292526
0.548199 	1.02207e-18 	8.7951e-19 	-0.297756
0.58304 	1.02207e-18 	-1.0114e-18 	-0.299744
0.620383 	1.02207e-18 	-1.15932e-18 	-0.300406
0.660405 	1.02207e-18 	-1.29929e-18 	-0.299937
0.7033 	1.02207e-18 	-3.16635e-18 	-0.29839
0.749273 	1.02207e-18 	-5.02609e-18 	-0.295902
0.798546 	1.02207e-18 	-5.14409e-18 	-0.292592
0.851356 	1.02207e-18 	-5.25541e-18 	-0.288586
0.907956 	1.02207e-18 	-5.36033e-18 	-0.283964
0.968618 	1.02207e-18 	-7.1939e-18 	-0.278706
1.03484 	1.02207e-18 	-7.24085e-18 	-0.273698
1.10606 	1.02207e-18 	-3.76937e-18 	-0.266321
1.18043 	1.02207e-18 	-2.97792e-19 	-0.258524
1.25809 	1.02207e-18 	-2.95559e-19 	-0.249686
1.3392 	1.02207e-18 	-2.02794e-18 	-0.240025
1.42389 	1.02207e-18 	-2.90771e-19 	-0.229637
1.51234 	1.02207e-18 	3.18124e-18 	-0.21862
1.60469 	1.02207e-18 	3.18393e-18 	-0.207106
1.70114 	1.02207e-18 	1.45203e-18 	-0.195222
1.80186 	1.02207e-18 	-2.79734e-19 	-0.1831
1.90704 	1.02207e-18 	-2.76633e-19 	-0.170864
2.01687 	1.02207e-18 	1.46134e-18 	-0.158633
2.13157 	1.02207e-18 	1.46476e-18 	-0.146513
2.25135 	1.02207e-18 	1.46834e-18 	-0.134599
2.37643 	1.02207e-18 	1.47209e-18 	-0.122974
2.50704 	1.02207e-18 	1.47604e-18 	-0.111711
2.64344 	1.02207e-18 	1.48018e-18 	-0.100867
2.78588 	1.02207e-18 	1.48453e-18 	-0.0904959
2.93462 	1.02207e-18 	1.4891e-18 	-0.0806246
3.08995 	1.02207e-18 	1.4939e-18 	-0.0713034
3.25216 	1.02207e-18 	1.49895e-18 	-0.0625062
3.42155 	1.02207e-18 	1.50426e-18 	-0.054332
3.59844 	1.02207e-18 	1.50984e-18 	-0.0466137
3.78315 	1.02207e-18 	1.51572e-18 	-0.0396656
3.97605 	1.02207e-18 	1.5219e-18 	-0.0328951
4.17749 	1.02207e-18 	1.52842e-18 	-0.0273333
4.38784 	1.02207e-18 	1.53528e-18 	-0.0211197
4.60751 	1.02207e-18 	5.01195e-18 	-0.0174255
4.83691 	1.02207e-18 	6.7543e-18 	-0.0107736
