0 	0 	0 	0
0.0010101 	-0.00691461 	1.03762e-06 	0
0.0020202 	-0.0135351 	2.81136e-06 	0
0.0030303 	-0.0198852 	5.28958e-06 	0
0.0040404 	-0.0259869 	8.33744e-06 	0
0.00505051 	-0.0318603 	1.17457e-05 	0
0.00606061 	-0.0374803 	1.54236e-05 	0
0.00707071 	-0.0429093 	1.92864e-05 	0
0.00808081 	-0.0481755 	2.33493e-05 	0
0.00909091 	-0.0532932 	2.76701e-05 	0
0.010101 	-0.0582757 	3.23353e-05 	0
0.0111111 	-0.0631172 	3.75981e-05 	0
0.0121212 	-0.0678418 	4.37262e-05 	0
0.0131313 	-0.0724749 	5.08875e-05 	0
0.0141414 	-0.0770258 	5.93414e-05 	0
0.0151515 	-0.0815032 	6.93725e-05 	0
0.0161616 	-0.0859087 	8.15739e-05 	0
0.0171717 	-0.0902494 	9.67314e-05 	0
0.0181818 	-0.0945436 	0.000114879 	0
0.0191919 	-0.0987968 	0.000136452 	0
0.020202 	-0.103014 	0.000161912 	0
0.0212121 	-0.107197 	0.000191997 	0
0.0222222 	-0.111348 	0.000228613 	0
0.0232323 	-0.115475 	0.000271175 	0
0.0242424 	-0.119582 	0.000320279 	0
0.0252525 	-0.12367 	0.000376538 	0
0.0262626 	-0.127739 	0.000440582 	0
0.0272727 	-0.131785 	0.000515929 	0
0.0282828 	-0.135811 	0.000601161 	0
0.0292929 	-0.139818 	0.000696837 	0
0.030303 	-0.143801 	0.00080367 	0
0.0313131 	-0.14776 	0.000922382 	0
0.0323232 	-0.151682 	0.00105689 	0
0.0333333 	-0.155566 	0.00120645 	0
0.0343434 	-0.159409 	0.00137072 	0
0.0353535 	-0.163203 	0.00155041 	0
0.0363636 	-0.166944 	0.00174621 	0
0.0373737 	-0.17061 	0.00196172 	0
0.0383838 	-0.17419 	0.00219771 	0
0.0393939 	-0.177681 	0.00245223 	0
0.040404 	-0.181074 	0.00272578 	0
0.0414141 	-0.184357 	0.00301883 	0
0.0424242 	-0.187503 	0.00333379 	0
0.0434343 	-0.190473 	0.00367343 	0
0.0444444 	-0.193279 	0.00403363 	0
0.0454545 	-0.195905 	0.00441439 	0
0.0464646 	-0.198331 	0.00481562 	0
0.0474747 	-0.200534 	0.00523781 	0
0.0484848 	-0.202421 	0.00568517 	0
0.0494949 	-0.20403 	0.00615137 	0
0.0505051 	-0.20534 	0.00663554 	0
0.0515152 	-0.206324 	0.00713666 	0
0.0525253 	-0.206959 	0.00765356 	0
0.0535354 	-0.207097 	0.00818801 	0
0.0545455 	-0.206791 	0.00873399 	0
0.0555556 	-0.206024 	0.00928891 	0
0.0565657 	-0.204761 	0.00985044 	0
0.0575758 	-0.202972 	0.0104161 	0
0.0585859 	-0.200488 	0.0109821 	0
0.059596 	-0.197318 	0.0115435 	0
0.0606061 	-0.193478 	0.0120966 	0
0.0616162 	-0.18893 	0.0126376 	0
0.0626263 	-0.183633 	0.0131624 	0
0.0636364 	-0.177419 	0.0136631 	0
0.0646465 	-0.170201 	0.0141315 	0
0.0656566 	-0.162065 	0.0145665 	0
0.0666667 	-0.152966 	0.0149632 	0
0.0676768 	-0.142859 	0.0153169 	0
0.0686869 	-0.131604 	0.015618 	0
0.069697 	-0.11896 	0.0158509 	0
0.0707071 	-0.105123 	0.0160222 	0
0.0717172 	-0.0900453 	0.0161275 	0
0.0727273 	-0.0736804 	0.0161627 	0
0.0737374 	-0.0559583 	0.0161228 	0
0.0747475 	-0.0364207 	0.0159813 	0
0.0757576 	-0.0154185 	0.015758 	0
0.0767677 	0.00708998 	0.0154518 	0
0.0777778 	0.031145 	0.015062 	0
0.0787879 	0.0567848 	0.0145888 	0
0.079798 	0.0844857 	0.0140127 	0
0.0808081 	0.113946 	0.0133556 	0
0.0818182 	0.14511 	0.0126262 	0
0.0828283 	0.177998 	0.0118303 	0
0.0838384 	0.212627 	0.0109744 	0
0.0848485 	0.249356 	0.0100594 	0
0.0858586 	0.288046 	0.00910507 	0
0.0868687 	0.328488 	0.00812873 	0
0.0878788 	0.370667 	0.00714258 	0
0.0888889 	0.414565 	0.00615943 	0
0.089899 	0.460369 	0.0051978 	0
0.0909091 	0.508097 	0.00428236 	0
0.0919192 	0.55739 	0.00342322 	0
0.0929293 	0.608187 	0.00263321 	0
0.0939394 	0.660422 	0.0019243 	0
0.0949495 	0.714101 	0.00131437 	0
0.0959596 	0.76931 	0.000834107 	0
0.0969697 	0.825617 	0.000464351 	0
0.0979798 	0.882913 	0.000208466 	0
0.0989899 	0.941082 	5.98498e-05 	0
0.1 	1 	8.22277e-19 	0
