"T","U:0","U:1","U:2","p","rho","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.3353,2.552,-0.32196,0,0.36362,0.38125,1,0.14518,0.75518,0.21,0
1.3353,2.552,-0.32196,0,0.36362,0.38125,1,0.14756,0.75756,0.21,0
1.3353,2.552,-0.32196,0,0.36362,0.38125,1,0.14994,0.75994,0.21,0
1.3353,2.552,-0.32196,0,0.36362,0.38125,1,0.15232,0.76232,0.21,0
1.3353,2.552,-0.32196,0,0.36362,0.38125,1,0.1547,0.7647,0.21,0
1.3353,2.552,-0.32196,0,0.36362,0.38125,1,0.15708,0.76708,0.21,0
1.3353,2.552,-0.32196,0,0.36362,0.38125,1,0.15946,0.76946,0.21,0
1.3353,2.552,-0.32196,0,0.36362,0.38125,1,0.16184,0.77184,0.21,0
1.3353,2.552,-0.32196,0,0.36362,0.38125,1,0.16422,0.77422,0.21,0
1.4033,2.5846,-0.42396,0,0.5087,0.50749,1,0.1666,0.7766,0.21,0
1.4033,2.5846,-0.42396,0,0.5087,0.50749,1,0.16898,0.77898,0.21,0
1.4033,2.5846,-0.42396,0,0.5087,0.50749,1,0.17136,0.78136,0.21,0
1.4033,2.5846,-0.42396,0,0.5087,0.50749,1,0.17374,0.78374,0.21,0
1.4033,2.5846,-0.42396,0,0.5087,0.50749,1,0.17612,0.78612,0.21,0
1.4033,2.5846,-0.42396,0,0.5087,0.50749,1,0.1785,0.7885,0.21,0
1.4033,2.5846,-0.42396,0,0.5087,0.50749,1,0.18088,0.79088,0.21,0
1.4033,2.5846,-0.42396,0,0.5087,0.50749,1,0.18326,0.79326,0.21,0
1.4033,2.5846,-0.42396,0,0.5087,0.50749,1,0.18564,0.79564,0.21,0
1.4033,2.5846,-0.42396,0,0.5087,0.50749,1,0.18802,0.79802,0.21,0
1.4747,2.5056,-0.31472,0,0.6589,0.62554,1,0.1904,0.8004,0.21,0
1.4747,2.5056,-0.31472,0,0.6589,0.62554,1,0.19278,0.80278,0.21,0
1.4747,2.5056,-0.31472,0,0.6589,0.62554,1,0.19516,0.80516,0.21,0
1.4747,2.5056,-0.31472,0,0.6589,0.62554,1,0.19754,0.80754,0.21,0
1.4747,2.5056,-0.31472,0,0.6589,0.62554,1,0.19992,0.80992,0.21,0
1.4747,2.5056,-0.31472,0,0.6589,0.62554,1,0.2023,0.8123,0.21,0
1.4747,2.5056,-0.31472,0,0.6589,0.62554,1,0.20468,0.81468,0.21,0
1.4747,2.5056,-0.31472,0,0.6589,0.62554,1,0.20706,0.81706,0.21,0
1.4747,2.5056,-0.31472,0,0.6589,0.62554,1,0.20944,0.81944,0.21,0
1.4747,2.5056,-0.31472,0,0.6589,0.62554,1,0.21182,0.82182,0.21,0
1.4747,2.5056,-0.31472,0,0.6589,0.62554,1,0.2142,0.8242,0.21,0
1.5593,2.4241,-0.22569,0,0.76265,0.68473,1,0.21658,0.82658,0.21,0
1.5593,2.4241,-0.22569,0,0.76265,0.68473,1,0.21896,0.82896,0.21,0
1.5593,2.4241,-0.22569,0,0.76265,0.68473,1,0.22134,0.83134,0.21,0
1.5593,2.4241,-0.22569,0,0.76265,0.68473,1,0.22372,0.83372,0.21,0
1.5593,2.4241,-0.22569,0,0.76265,0.68473,1,0.2261,0.8361,0.21,0
1.5593,2.4241,-0.22569,0,0.76265,0.68473,1,0.22848,0.83848,0.21,0
1.5593,2.4241,-0.22569,0,0.76265,0.68473,1,0.23086,0.84086,0.21,0
1.5593,2.4241,-0.22569,0,0.76265,0.68473,1,0.23324,0.84324,0.21,0
1.5593,2.4241,-0.22569,0,0.76265,0.68473,1,0.23562,0.84562,0.21,0
1.5593,2.4241,-0.22569,0,0.76265,0.68473,1,0.238,0.848,0.21,0
1.6531,2.3858,-0.21685,0,0.85853,0.72709,1,0.24038,0.85038,0.21,0
1.6531,2.3858,-0.21685,0,0.85853,0.72709,1,0.24276,0.85276,0.21,0
1.6531,2.3858,-0.21685,0,0.85853,0.72709,1,0.24514,0.85514,0.21,0
1.6531,2.3858,-0.21685,0,0.85853,0.72709,1,0.24752,0.85752,0.21,0
1.6531,2.3858,-0.21685,0,0.85853,0.72709,1,0.2499,0.8599,0.21,0
1.6531,2.3858,-0.21685,0,0.85853,0.72709,1,0.25228,0.86228,0.21,0
1.6531,2.3858,-0.21685,0,0.85853,0.72709,1,0.25466,0.86466,0.21,0
1.6531,2.3858,-0.21685,0,0.85853,0.72709,1,0.25704,0.86704,0.21,0
1.6531,2.3858,-0.21685,0,0.85853,0.72709,1,0.25942,0.86942,0.21,0
1.6531,2.3858,-0.21685,0,0.85853,0.72709,1,0.2618,0.8718,0.21,0
1.6531,2.3858,-0.21685,0,0.85853,0.72709,1,0.26418,0.87418,0.21,0
1.6927,2.3798,-0.18722,0,0.95638,0.79101,1,0.26656,0.87656,0.21,0
1.6927,2.3798,-0.18722,0,0.95638,0.79101,1,0.26894,0.87894,0.21,0
1.6927,2.3798,-0.18722,0,0.95638,0.79101,1,0.27132,0.88132,0.21,0
1.6927,2.3798,-0.18722,0,0.95638,0.79101,1,0.2737,0.8837,0.21,0
1.6927,2.3798,-0.18722,0,0.95638,0.79101,1,0.27608,0.88608,0.21,0
1.6927,2.3798,-0.18722,0,0.95638,0.79101,1,0.27846,0.88846,0.21,0
1.6927,2.3798,-0.18722,0,0.95638,0.79101,1,0.28084,0.89084,0.21,0
1.6927,2.3798,-0.18722,0,0.95638,0.79101,1,0.28322,0.89322,0.21,0
1.6927,2.3798,-0.18722,0,0.95638,0.79101,1,0.2856,0.8956,0.21,0
1.6927,2.3798,-0.18722,0,0.95638,0.79101,1,0.28798,0.89798,0.21,0
1.7042,2.3984,-0.17668,0,1.1046,0.90737,1,0.29036,0.90036,0.21,0
1.7042,2.3984,-0.17668,0,1.1046,0.90737,1,0.29274,0.90274,0.21,0
1.7042,2.3984,-0.17668,0,1.1046,0.90737,1,0.29512,0.90512,0.21,0
1.7042,2.3984,-0.17668,0,1.1046,0.90737,1,0.2975,0.9075,0.21,0
1.7042,2.3984,-0.17668,0,1.1046,0.90737,1,0.29988,0.90988,0.21,0
1.7042,2.3984,-0.17668,0,1.1046,0.90737,1,0.30226,0.91226,0.21,0
1.7042,2.3984,-0.17668,0,1.1046,0.90737,1,0.30464,0.91464,0.21,0
1.7042,2.3984,-0.17668,0,1.1046,0.90737,1,0.30702,0.91702,0.21,0
1.7042,2.3984,-0.17668,0,1.1046,0.90737,1,0.3094,0.9194,0.21,0
1.7042,2.3984,-0.17668,0,1.1046,0.90737,1,0.31178,0.92178,0.21,0
1.7042,2.3984,-0.17668,0,1.1046,0.90737,1,0.31416,0.92416,0.21,0
1.7085,2.4523,-0.16783,0,1.2359,1.0127,1,0.31654,0.92654,0.21,0
1.7085,2.4523,-0.16783,0,1.2359,1.0127,1,0.31892,0.92892,0.21,0
1.7085,2.4523,-0.16783,0,1.2359,1.0127,1,0.3213,0.9313,0.21,0
1.7085,2.4523,-0.16783,0,1.2359,1.0127,1,0.32368,0.93368,0.21,0
1.7085,2.4523,-0.16783,0,1.2359,1.0127,1,0.32606,0.93606,0.21,0
1.7085,2.4523,-0.16783,0,1.2359,1.0127,1,0.32844,0.93844,0.21,0
1.7085,2.4523,-0.16783,0,1.2359,1.0127,1,0.33082,0.94082,0.21,0
1.7085,2.4523,-0.16783,0,1.2359,1.0127,1,0.3332,0.9432,0.21,0
1.7085,2.4523,-0.16783,0,1.2359,1.0127,1,0.33558,0.94558,0.21,0
1.7085,2.4523,-0.16783,0,1.2359,1.0127,1,0.33796,0.94796,0.21,0
1.7079,2.446,-0.14987,0,1.256,1.0295,1,0.34034,0.95034,0.21,0
1.7079,2.446,-0.14987,0,1.256,1.0295,1,0.34272,0.95272,0.21,0
1.7079,2.446,-0.14987,0,1.256,1.0295,1,0.3451,0.9551,0.21,0
1.7079,2.446,-0.14987,0,1.256,1.0295,1,0.34748,0.95748,0.21,0
1.7079,2.446,-0.14987,0,1.256,1.0295,1,0.34986,0.95986,0.21,0
1.7079,2.446,-0.14987,0,1.256,1.0295,1,0.35224,0.96224,0.21,0
1.7079,2.446,-0.14987,0,1.256,1.0295,1,0.35462,0.96462,0.21,0
1.7079,2.446,-0.14987,0,1.256,1.0295,1,0.357,0.967,0.21,0
1.7079,2.446,-0.14987,0,1.256,1.0295,1,0.35938,0.96938,0.21,0
1.7079,2.446,-0.14987,0,1.256,1.0295,1,0.36176,0.97176,0.21,0
1.7079,2.446,-0.14987,0,1.256,1.0295,1,0.36414,0.97414,0.21,0
1.7142,2.4138,-0.10748,0,1.2535,1.0238,1,0.36652,0.97652,0.21,0
1.7142,2.4138,-0.10748,0,1.2535,1.0238,1,0.3689,0.9789,0.21,0
1.7142,2.4138,-0.10748,0,1.2535,1.0238,1,0.37128,0.98128,0.21,0
1.7142,2.4138,-0.10748,0,1.2535,1.0238,1,0.37366,0.98366,0.21,0
1.7142,2.4138,-0.10748,0,1.2535,1.0238,1,0.37604,0.98604,0.21,0
1.7142,2.4138,-0.10748,0,1.2535,1.0238,1,0.37842,0.98842,0.21,0
1.7142,2.4138,-0.10748,0,1.2535,1.0238,1,0.3808,0.9908,0.21,0
1.7142,2.4138,-0.10748,0,1.2535,1.0238,1,0.38318,0.99318,0.21,0
1.7142,2.4138,-0.10748,0,1.2535,1.0238,1,0.38556,0.99556,0.21,0
1.7142,2.4138,-0.10748,0,1.2535,1.0238,1,0.38794,0.99794,0.21,0
1.728,2.3541,-0.045729,0,1.233,0.99899,1,0.39032,1.0003,0.21,0
1.728,2.3541,-0.045729,0,1.233,0.99899,1,0.3927,1.0027,0.21,0
1.728,2.3541,-0.045729,0,1.233,0.99899,1,0.39508,1.0051,0.21,0
1.728,2.3541,-0.045729,0,1.233,0.99899,1,0.39746,1.0075,0.21,0
1.728,2.3541,-0.045729,0,1.233,0.99899,1,0.39984,1.0098,0.21,0
1.728,2.3541,-0.045729,0,1.233,0.99899,1,0.40222,1.0122,0.21,0
1.728,2.3541,-0.045729,0,1.233,0.99899,1,0.4046,1.0146,0.21,0
1.728,2.3541,-0.045729,0,1.233,0.99899,1,0.40698,1.017,0.21,0
1.728,2.3541,-0.045729,0,1.233,0.99899,1,0.40936,1.0194,0.21,0
1.728,2.3541,-0.045729,0,1.233,0.99899,1,0.41174,1.0217,0.21,0
1.728,2.3541,-0.045729,0,1.233,0.99899,1,0.41412,1.0241,0.21,0
1.7274,2.3376,-0.021099,0,1.2279,0.99519,1,0.4165,1.0265,0.21,0
1.7274,2.3376,-0.021099,0,1.2279,0.99519,1,0.41888,1.0289,0.21,0
1.7274,2.3376,-0.021099,0,1.2279,0.99519,1,0.42126,1.0313,0.21,0
1.7274,2.3376,-0.021099,0,1.2279,0.99519,1,0.42364,1.0336,0.21,0
1.7274,2.3376,-0.021099,0,1.2279,0.99519,1,0.42602,1.036,0.21,0
1.7274,2.3376,-0.021099,0,1.2279,0.99519,1,0.4284,1.0384,0.21,0
1.7274,2.3376,-0.021099,0,1.2279,0.99519,1,0.43078,1.0408,0.21,0
1.7274,2.3376,-0.021099,0,1.2279,0.99519,1,0.43316,1.0432,0.21,0
1.7274,2.3376,-0.021099,0,1.2279,0.99519,1,0.43554,1.0455,0.21,0
1.7274,2.3376,-0.021099,0,1.2279,0.99519,1,0.43792,1.0479,0.21,0
1.7119,2.339,-0.015724,0,1.2237,1.0008,1,0.4403,1.0503,0.21,0
1.7119,2.339,-0.015724,0,1.2237,1.0008,1,0.44268,1.0527,0.21,0
1.7119,2.339,-0.015724,0,1.2237,1.0008,1,0.44506,1.0551,0.21,0
1.7119,2.339,-0.015724,0,1.2237,1.0008,1,0.44744,1.0574,0.21,0
1.7119,2.339,-0.015724,0,1.2237,1.0008,1,0.44982,1.0598,0.21,0
1.7119,2.339,-0.015724,0,1.2237,1.0008,1,0.4522,1.0622,0.21,0
1.7119,2.339,-0.015724,0,1.2237,1.0008,1,0.45458,1.0646,0.21,0
1.7119,2.339,-0.015724,0,1.2237,1.0008,1,0.45696,1.067,0.21,0
1.7119,2.339,-0.015724,0,1.2237,1.0008,1,0.45934,1.0693,0.21,0
1.7119,2.339,-0.015724,0,1.2237,1.0008,1,0.46172,1.0717,0.21,0
1.7119,2.339,-0.015724,0,1.2237,1.0008,1,0.4641,1.0741,0.21,0
1.704,2.3686,-0.017419,0,1.253,1.0294,1,0.46648,1.0765,0.21,0
1.704,2.3686,-0.017419,0,1.253,1.0294,1,0.46886,1.0789,0.21,0
1.704,2.3686,-0.017419,0,1.253,1.0294,1,0.47124,1.0812,0.21,0
1.704,2.3686,-0.017419,0,1.253,1.0294,1,0.47362,1.0836,0.21,0
1.704,2.3686,-0.017419,0,1.253,1.0294,1,0.476,1.086,0.21,0
1.704,2.3686,-0.017419,0,1.253,1.0294,1,0.47838,1.0884,0.21,0
1.704,2.3686,-0.017419,0,1.253,1.0294,1,0.48076,1.0908,0.21,0
1.704,2.3686,-0.017419,0,1.253,1.0294,1,0.48314,1.0931,0.21,0
1.704,2.3686,-0.017419,0,1.253,1.0294,1,0.48552,1.0955,0.21,0
1.704,2.3686,-0.017419,0,1.253,1.0294,1,0.4879,1.0979,0.21,0
1.7111,2.4185,-0.021906,0,1.3254,1.0845,1,0.49028,1.1003,0.21,0
1.7111,2.4185,-0.021906,0,1.3254,1.0845,1,0.49266,1.1027,0.21,0
1.7111,2.4185,-0.021906,0,1.3254,1.0845,1,0.49504,1.105,0.21,0
1.7111,2.4185,-0.021906,0,1.3254,1.0845,1,0.49742,1.1074,0.21,0
1.7111,2.4185,-0.021906,0,1.3254,1.0845,1,0.4998,1.1098,0.21,0
1.7111,2.4185,-0.021906,0,1.3254,1.0845,1,0.50218,1.1122,0.21,0
1.7111,2.4185,-0.021906,0,1.3254,1.0845,1,0.50456,1.1146,0.21,0
1.7111,2.4185,-0.021906,0,1.3254,1.0845,1,0.50694,1.1169,0.21,0
1.7111,2.4185,-0.021906,0,1.3254,1.0845,1,0.50932,1.1193,0.21,0
1.7111,2.4185,-0.021906,0,1.3254,1.0845,1,0.5117,1.1217,0.21,0
1.7111,2.4185,-0.021906,0,1.3254,1.0845,1,0.51408,1.1241,0.21,0
1.7156,2.4246,-0.020251,0,1.3497,1.1014,1,0.51646,1.1265,0.21,0
1.7156,2.4246,-0.020251,0,1.3497,1.1014,1,0.51884,1.1288,0.21,0
1.7156,2.4246,-0.020251,0,1.3497,1.1014,1,0.52122,1.1312,0.21,0
1.7156,2.4246,-0.020251,0,1.3497,1.1014,1,0.5236,1.1336,0.21,0
1.7156,2.4246,-0.020251,0,1.3497,1.1014,1,0.52598,1.136,0.21,0
1.7156,2.4246,-0.020251,0,1.3497,1.1014,1,0.52836,1.1384,0.21,0
1.7156,2.4246,-0.020251,0,1.3497,1.1014,1,0.53074,1.1407,0.21,0
1.7156,2.4246,-0.020251,0,1.3497,1.1014,1,0.53312,1.1431,0.21,0
1.7156,2.4246,-0.020251,0,1.3497,1.1014,1,0.5355,1.1455,0.21,0
1.7156,2.4246,-0.020251,0,1.3497,1.1014,1,0.53788,1.1479,0.21,0
1.7206,2.4118,-0.017044,0,1.3516,1.0998,1,0.54026,1.1503,0.21,0
1.7206,2.4118,-0.017044,0,1.3516,1.0998,1,0.54264,1.1526,0.21,0
1.7206,2.4118,-0.017044,0,1.3516,1.0998,1,0.54502,1.155,0.21,0
1.7206,2.4118,-0.017044,0,1.3516,1.0998,1,0.5474,1.1574,0.21,0
1.7206,2.4118,-0.017044,0,1.3516,1.0998,1,0.54978,1.1598,0.21,0
1.7206,2.4118,-0.017044,0,1.3516,1.0998,1,0.55216,1.1622,0.21,0
1.7206,2.4118,-0.017044,0,1.3516,1.0998,1,0.55454,1.1645,0.21,0
1.7206,2.4118,-0.017044,0,1.3516,1.0998,1,0.55692,1.1669,0.21,0
1.7206,2.4118,-0.017044,0,1.3516,1.0998,1,0.5593,1.1693,0.21,0
1.7206,2.4118,-0.017044,0,1.3516,1.0998,1,0.56168,1.1717,0.21,0
1.7206,2.4118,-0.017044,0,1.3516,1.0998,1,0.56406,1.1741,0.21,0
1.7177,2.3802,-0.011406,0,1.3214,1.077,1,0.56644,1.1764,0.21,0
