0.00125 	0.099 	0.005 	-0.268519
0.00375 	0.099 	0.005 	-0.106786
0.00625 	0.099 	0.005 	-0.0475781
0.00875 	0.099 	0.005 	-0.0303851
0.01125 	0.099 	0.005 	-0.0216131
0.01375 	0.099 	0.005 	-0.0156629
0.01625 	0.099 	0.005 	-0.0120527
0.01875 	0.099 	0.005 	-0.0100493
0.02125 	0.099 	0.005 	-0.00901803
0.02375 	0.099 	0.005 	-0.00866519
0.02625 	0.099 	0.005 	-0.00889009
0.02875 	0.099 	0.005 	-0.0096591
0.03125 	0.099 	0.005 	-0.0109642
0.03375 	0.099 	0.005 	-0.0128104
0.03625 	0.099 	0.005 	-0.0152052
0.03875 	0.099 	0.005 	-0.0181482
0.04125 	0.099 	0.005 	-0.0216208
0.04375 	0.099 	0.005 	-0.0255786
0.04625 	0.099 	0.005 	-0.0299446
0.04875 	0.099 	0.005 	-0.0346035
0.05125 	0.099 	0.005 	-0.0393992
0.05375 	0.099 	0.005 	-0.0441329
0.05625 	0.099 	0.005 	-0.0485638
0.05875 	0.099 	0.005 	-0.0524106
0.06125 	0.099 	0.005 	-0.0553528
0.06375 	0.099 	0.005 	-0.0570322
0.06625 	0.099 	0.005 	-0.0570599
0.06875 	0.099 	0.005 	-0.0550276
0.07125 	0.099 	0.005 	-0.0503188
0.07375 	0.099 	0.005 	-0.0423225
0.07625 	0.099 	0.005 	-0.0303108
0.07875 	0.099 	0.005 	-0.0133475
0.08125 	0.099 	0.005 	0.00977251
0.08375 	0.099 	0.005 	0.0406632
0.08625 	0.099 	0.005 	0.0816296
0.08875 	0.099 	0.005 	0.136512
0.09125 	0.099 	0.005 	0.212444
0.09375 	0.099 	0.005 	0.325282
0.09625 	0.099 	0.005 	0.503201
0.09875 	0.099 	0.005 	0.785518
