0.50692 	4.42027e-19 	2.77625e-18 	1.39705e-05 	-0.0256744 	-3.27872e-21
0.520963 	4.42027e-19 	2.70141e-18 	-0.00087047 	-0.0669818 	-1.64128e-21
0.535417 	4.42027e-19 	-2.57568e-18 	-0.00327219 	-0.100019 	2.62977e-21
0.550295 	4.42027e-19 	-4.38147e-18 	-0.00682527 	-0.125582 	-2.10598e-21
0.565609 	4.42027e-19 	-4.45071e-18 	-0.0114108 	-0.144521 	1.406e-22
0.581371 	4.42027e-19 	-4.51817e-18 	-0.0168977 	-0.157711 	9.50243e-21
0.597596 	4.42027e-19 	-4.58389e-18 	-0.0231447 	-0.166025 	9.78079e-21
0.614295 	4.42027e-19 	-4.64791e-18 	-0.0300182 	-0.170316 	3.0637e-22
0.631485 	4.42027e-19 	-4.71027e-18 	-0.0373945 	-0.171389 	5.52271e-21
0.649177 	4.42027e-19 	-4.77101e-18 	-0.0451623 	-0.169976 	3.87473e-21
0.667389 	4.42027e-19 	-4.83016e-18 	-0.0532246 	-0.166717 	-9.52003e-21
0.686134 	4.42027e-19 	-6.6225e-18 	-0.0615001 	-0.162146 	-5.73883e-21
0.705428 	4.42027e-19 	-6.67859e-18 	-0.0699223 	-0.156682 	2.74458e-21
0.725287 	4.42027e-19 	-4.9985e-18 	-0.0784391 	-0.150631 	-2.63645e-21
0.745729 	4.42027e-19 	-5.05169e-18 	-0.0870117 	-0.144193 	-3.08084e-21
0.766769 	4.42027e-19 	-5.10347e-18 	-0.0956131 	-0.13747 	3.8562e-21
0.788426 	4.42027e-19 	-3.41916e-18 	-0.104227 	-0.13048 	-4.8498e-21
0.810718 	4.42027e-19 	-1.73352e-18 	-0.112847 	-0.123176 	-7.56286e-21
0.833662 	4.42027e-19 	-1.7813e-18 	-0.121474 	-0.115458 	1.38142e-20
0.857279 	4.42027e-19 	-9.30789e-20 	-0.130119 	-0.107187 	2.03939e-21
0.881589 	4.42027e-19 	1.59638e-18 	-0.138795 	-0.0981942 	4.85046e-21
0.90661 	4.42027e-19 	1.55232e-18 	-0.147521 	-0.0882924 	1.34049e-20
0.932365 	4.42027e-19 	1.50944e-18 	-0.156336 	-0.0772779 	3.28985e-22
0.958874 	4.42027e-19 	1.46771e-18 	-0.165196 	-0.0649365 	-1.66676e-21
0.98616 	4.42027e-19 	1.4271e-18 	-0.174026 	-0.0510193 	1.30464e-20
1.04383 	4.42027e-19 	3.14212e-18 	-0.194705 	-0.0187531 	2.76505e-22
1.13211 	4.42027e-19 	6.61222e-18 	-0.219773 	0.0533502 	-8.52785e-22
1.22163 	4.42027e-19 	8.3476e-18 	-0.235729 	0.138818 	1.6125e-22
1.31242 	4.42027e-19 	8.34828e-18 	-0.246596 	0.243655 	2.01785e-22
1.40449 	4.42027e-19 	8.34896e-18 	-0.243904 	0.35431 	7.5707e-23
1.49785 	4.42027e-19 	6.61493e-18 	-0.234114 	0.462391 	-3.61211e-23
1.59253 	4.42027e-19 	4.88091e-18 	-0.213714 	0.553914 	7.25912e-22
1.68855 	4.42027e-19 	4.88162e-18 	-0.18863 	0.620169 	-7.32192e-22
1.78592 	4.42027e-19 	3.14762e-18 	-0.155421 	0.65487 	3.36291e-22
1.88466 	4.42027e-19 	1.41363e-18 	-0.11104 	0.65176 	1.68002e-22
1.9848 	4.42027e-19 	1.41438e-18 	-0.0479689 	0.604817 	-4.81352e-22
2.08635 	4.42027e-19 	1.41514e-18 	0.0335195 	0.512333 	4.43489e-22
2.18933 	4.42027e-19 	1.41591e-18 	0.126088 	0.381158 	3.33727e-22
2.29376 	4.42027e-19 	3.15141e-18 	0.219525 	0.221934 	-4.9017e-23
2.39967 	4.42027e-19 	4.88693e-18 	0.308469 	0.0440512 	-4.29944e-22
2.50707 	4.42027e-19 	6.62245e-18 	0.392137 	-0.141725 	-3.20804e-23
2.61598 	4.42027e-19 	8.35799e-18 	0.471462 	-0.317866 	4.30659e-22
2.72643 	4.42027e-19 	8.35882e-18 	0.543865 	-0.463766 	3.46247e-22
2.83843 	4.42027e-19 	8.35967e-18 	0.604448 	-0.565989 	-2.62203e-22
2.95202 	4.42027e-19 	6.6258e-18 	0.649766 	-0.624302 	-1.89358e-22
3.06721 	4.42027e-19 	6.62667e-18 	0.679329 	-0.647871 	-9.92695e-23
3.18402 	4.42027e-19 	4.89282e-18 	0.694694 	-0.648828 	-9.6183e-24
3.30248 	4.42027e-19 	3.159e-18 	0.698532 	-0.637416 	9.30257e-23
3.42261 	4.42027e-19 	4.89463e-18 	0.693122 	-0.621801 	-3.99467e-23
3.54443 	4.42027e-19 	4.89555e-18 	0.677598 	-0.610499 	-1.24057e-22
3.66797 	4.42027e-19 	4.89649e-18 	0.649629 	-0.608236 	1.16947e-22
3.79326 	4.42027e-19 	6.63216e-18 	0.612449 	-0.604458 	7.88266e-23
3.92031 	4.42027e-19 	8.36785e-18 	0.579281 	-0.570043 	9.45295e-23
4.04915 	4.42027e-19 	8.36883e-18 	0.567113 	-0.474854 	7.13107e-23
4.17981 	4.42027e-19 	8.36983e-18 	0.583698 	-0.313152 	-3.01314e-22
4.31231 	4.42027e-19 	8.37084e-18 	0.624583 	-0.109455 	2.5059e-24
4.44668 	4.42027e-19 	8.37187e-18 	0.679753 	0.0976791 	1.54434e-22
4.58294 	4.42027e-19 	8.37291e-18 	0.738192 	0.274553 	2.99776e-22
4.72113 	4.42027e-19 	8.37397e-18 	0.790548 	0.402888 	-3.00171e-22
4.86126 	4.42027e-19 	8.37505e-18 	0.83119 	0.481213 	8.37795e-23
