1.22986e-19 	0.52626 	-7.83604e-19 	0.256402 	0.0189976 	1.13316e-20
1.22986e-19 	0.544528 	9.71093e-19 	0.434842 	0.0496498 	6.10019e-21
1.22986e-19 	0.563475 	9.90441e-19 	0.612599 	0.0885262 	-1.23652e-21
1.22986e-19 	0.583126 	1.00918e-18 	0.781563 	0.131658 	2.53276e-20
1.22986e-19 	0.603507 	-2.44212e-18 	0.933636 	0.17486 	-7.12375e-21
1.22986e-19 	0.624646 	-4.15928e-18 	1.06242 	0.214289 	1.32831e-20
1.22986e-19 	0.646569 	-4.14227e-18 	1.16435 	0.247149 	1.77821e-20
1.22986e-19 	0.669308 	-4.1258e-18 	1.23908 	0.27195 	-3.65957e-21
1.22986e-19 	0.692891 	-5.84459e-18 	1.28899 	0.288473 	8.1865e-22
1.22986e-19 	0.71735 	-9.29862e-18 	1.31827 	0.297487 	1.19518e-20
1.22986e-19 	0.742718 	-1.10184e-17 	1.33182 	0.300339 	-4.80758e-21
1.22986e-19 	0.769029 	-1.27387e-17 	1.33439 	0.298569 	4.73556e-21
1.22986e-19 	0.796317 	-1.61942e-17 	1.32997 	0.293613 	-1.16663e-21
1.22986e-19 	0.824619 	-1.4446e-17 	1.3216 	0.286647 	-1.11408e-20
1.22986e-19 	0.853973 	-1.09635e-17 	1.31135 	0.278537 	-3.26111e-22
1.22986e-19 	0.884418 	-1.26856e-17 	1.30049 	0.269865 	1.75126e-20
1.22986e-19 	0.915993 	-1.44081e-17 	1.28968 	0.260993 	-3.42808e-21
1.22986e-19 	0.948742 	-1.43963e-17 	1.27916 	0.252024 	6.41021e-21
1.22986e-19 	0.982707 	-1.78543e-17 	1.26885 	0.243446 	-6.90107e-21
1.22986e-19 	1.02688 	-2.62716e-17 	1.25555 	0.231836 	-4.64808e-22
1.22986e-19 	1.08129 	-2.94903e-17 	1.2394 	0.218472 	-9.32227e-22
1.22986e-19 	1.137 	-2.77556e-17 	1.2253 	0.205705 	-4.32765e-23
1.22986e-19 	1.19402 	-2.77556e-17 	1.21304 	0.194084 	-2.95491e-22
1.22986e-19 	1.25241 	-2.94903e-17 	1.20223 	0.183239 	-4.71194e-23
1.22986e-19 	1.31218 	-2.94903e-17 	1.19242 	0.173178 	7.71378e-22
1.22986e-19 	1.37337 	-2.60209e-17 	1.18341 	0.163733 	5.14823e-23
1.22986e-19 	1.43602 	-2.42861e-17 	1.17507 	0.154877 	2.49761e-22
1.22986e-19 	1.50015 	-2.42861e-17 	1.1673 	0.14655 	-1.16019e-21
1.22986e-19 	1.56581 	-2.60209e-17 	1.16002 	0.138706 	1.14106e-22
1.22986e-19 	1.63303 	-2.77556e-17 	1.15316 	0.131299 	9.51016e-24
1.22986e-19 	1.70185 	-3.1225e-17 	1.14668 	0.124304 	4.80851e-22
1.22986e-19 	1.77231 	-3.29597e-17 	1.14052 	0.117675 	-2.54316e-22
1.22986e-19 	1.84444 	-3.1225e-17 	1.13466 	0.111389 	4.60705e-23
1.22986e-19 	1.91829 	-3.1225e-17 	1.12905 	0.105423 	-2.40025e-23
