-0.372122 	0.372122 	-1.5715e-18 	-0.0871228
-0.38504 	0.38504 	-1.75156e-18 	-0.0785025
-0.398437 	0.398437 	1.54347e-18 	-0.0626298
-0.412332 	0.412332 	3.10927e-18 	-0.042121
-0.426744 	0.426744 	-2.25848e-18 	-0.0197471
-0.441691 	0.441691 	-6.82142e-19 	0.00229736
-0.457194 	0.457194 	8.99254e-19 	0.0226803
-0.473272 	0.473272 	5.95501e-18 	0.0407861
-0.489948 	0.489948 	1.10155e-17 	0.0564667
-0.507243 	0.507243 	1.26113e-17 	0.0698238
-0.525181 	0.525181 	1.24768e-17 	0.0810638
-0.543786 	0.543786 	1.06119e-17 	0.0904188
-0.563081 	0.563081 	8.75136e-18 	0.0981133
-0.583094 	0.583094 	6.89489e-18 	0.104343
-0.60385 	0.60385 	6.77715e-18 	0.109254
-0.625378 	0.625378 	4.92857e-18 	0.113073
-0.647705 	0.647705 	1.00226e-17 	0.116084
-0.670862 	0.670862 	1.33857e-17 	0.116975
-0.694879 	0.694879 	9.8133e-18 	0.11571
-0.707107 	0.707107 	1.00855e-17 	0.135034
-0.735117 	0.735117 	1.38778e-17 	0.113226
-0.767964 	0.767964 	1.9082e-17 	0.0983604
-0.796639 	0.796639 	1.82146e-17 	0.119667
-0.831623 	0.831623 	1.38778e-17 	0.105078
-0.86098 	0.86098 	1.30104e-17 	0.121427
-0.898239 	0.898239 	1.04083e-17 	0.107645
-0.928295 	0.928295 	5.20417e-18 	0.12121
-0.967977 	0.967977 	5.20417e-18 	0.10858
-0.998747 	0.998747 	8.67362e-18 	0.119483
-1.03235 	1.03235 	9.54098e-18 	0.108274
-1.07251 	1.07251 	8.67362e-18 	0.0980521
-1.10476 	1.10476 	9.54098e-18 	0.107319
-1.14977 	1.14977 	1.38778e-17 	0.0981312
-1.18279 	1.18279 	1.38778e-17 	0.105827
-1.22819 	1.22819 	1.38778e-17 	0.0975985
-1.26453 	1.26453 	1.56125e-17 	0.0899883
-1.29914 	1.29914 	1.34441e-17 	0.0966506
-1.3502 	1.3502 	1.51788e-17 	0.0897742
-1.38563 	1.38563 	1.56125e-17 	0.0954101
-1.43833 	1.43833 	1.21431e-17 	0.089206
-1.47628 	1.47628 	1.04083e-17 	0.0834015
-1.51341 	1.51341 	8.67362e-18 	0.0883693
-1.57132 	1.57132 	8.67362e-18 	0.0830927
-1.60934 	1.60934 	1.38778e-17 	0.0873501
-1.66382 	1.66382 	1.56125e-17 	0.0825542
-1.70994 	1.70994 	1.56125e-17 	0.07802
-1.74979 	1.74979 	1.9082e-17 	0.0818322
-1.81548 	1.81548 	1.9082e-17 	0.0776803
-1.85627 	1.85627 	1.9082e-17 	0.0809826
-1.90578 	1.90578 	2.1684e-17 	0.0771765
-1.968 	1.968 	2.3744e-17 	0.0735418
