#
# Lid-driven cavity, cut along y axis for x=0.5
# U (lid) = 1 m/s; L = 0.1 m; nu = mu/rho = 0.01 m2/s
# Re = 10.
# Nx = Ny = 121
#
# (1) x; (2) y; (3) z; (4) u (m/s); (5) v (m/s); (6) w (m/s)
#
0.051 	0.064876 	0.005 	-0.169397 	0.00491811 	0
0.051 	0.0657025 	0.005 	-0.162653 	0.00527941 	0
0.051 	0.0665289 	0.005 	-0.155221 	0.00562858 	0
0.051 	0.0673554 	0.005 	-0.147069 	0.00596284 	0
0.051 	0.0681818 	0.005 	-0.138166 	0.00627937 	0
0.051 	0.0690083 	0.005 	-0.128479 	0.00657531 	0
0.051 	0.0698347 	0.005 	-0.117976 	0.00684782 	0
0.051 	0.0706612 	0.005 	-0.106625 	0.00709409 	0
0.051 	0.0714876 	0.005 	-0.0943942 	0.00731138 	0
0.051 	0.072314 	0.005 	-0.0812506 	0.00749705 	0
0.051 	0.0731405 	0.005 	-0.0671628 	0.00764864 	0
0.051 	0.0739669 	0.005 	-0.0520999 	0.00776385 	0
0.051 	0.0747934 	0.005 	-0.0360312 	0.00784065 	0
0.051 	0.0756198 	0.005 	-0.0189272 	0.00787727 	0
0.051 	0.0764463 	0.005 	-0.000759405 	0.00787231 	0
0.051 	0.0772727 	0.005 	0.0184995 	0.00782472 	0
0.051 	0.0780992 	0.005 	0.0388753 	0.00773391 	0
0.051 	0.0789256 	0.005 	0.060392 	0.00759975 	0
0.051 	0.0797521 	0.005 	0.0830717 	0.00742264 	0
0.051 	0.0805785 	0.005 	0.106934 	0.00720354 	0
0.051 	0.081405 	0.005 	0.131998 	0.00694397 	0
0.051 	0.0822314 	0.005 	0.158276 	0.0066461 	0
0.051 	0.0830579 	0.005 	0.185782 	0.0063127 	0
0.051 	0.0838843 	0.005 	0.214523 	0.00594719 	0
0.051 	0.0847107 	0.005 	0.244505 	0.0055536 	0
0.051 	0.0855372 	0.005 	0.275729 	0.00513657 	0
0.051 	0.0863636 	0.005 	0.308193 	0.00470128 	0
0.051 	0.0871901 	0.005 	0.341889 	0.00425344 	0
0.051 	0.0880165 	0.005 	0.376807 	0.00379916 	0
0.051 	0.088843 	0.005 	0.412929 	0.00334492 	0
0.051 	0.0896694 	0.005 	0.450236 	0.00289737 	0
0.051 	0.0904959 	0.005 	0.488702 	0.00246328 	0
0.051 	0.0913223 	0.005 	0.528295 	0.00204929 	0
0.051 	0.0921488 	0.005 	0.568979 	0.00166183 	0
0.051 	0.0929752 	0.005 	0.610713 	0.0013068 	0
0.051 	0.0938017 	0.005 	0.653451 	0.000989443 	0
0.051 	0.0946281 	0.005 	0.697139 	0.000714058 	0
0.051 	0.0954545 	0.005 	0.741722 	0.000483747 	0
0.051 	0.096281 	0.005 	0.787138 	0.000300158 	0
0.051 	0.0971074 	0.005 	0.833321 	0.000163154 	0
0.051 	0.0979339 	0.005 	0.8802 	7.04343e-05 	0
0.051 	0.0987603 	0.005 	0.927702 	1.79229e-05 	0
0.051 	0.0995868 	0.005 	0.975749 	5.65473e-07 	0
